 Title,Date,Duration,Exercise,"Superset id",Weight,Reps,Distance,Time,"Set Type"
"LEG ","2025-11-19 15:23:29",01:02:31,"Lever Lying Leg Curl",,27.500,12,,,NORMAL_SET
"LEG ","2025-11-19 15:23:29",01:02:31,"Romanian Deadlift",,60.000,10,,,NORMAL_SET
"LEG ","2025-11-19 15:23:29",01:02:31,"Romanian Deadlift",,60.000,8,,,NORMAL_SET
"LEG ","2025-11-19 15:23:29",01:02:31,"Romanian Deadlift",,60.000,9,,,NORMAL_SET
"LEG ","2025-11-19 15:23:29",01:02:31,"Romanian Deadlift",,60.000,8,,,NORMAL_SET
"LEG ","2025-11-19 15:23:29",01:02:31,"Lever Hip Thrust ",,80.000,10,,,NORMAL_SET
"LEG ","2025-11-19 15:23:29",01:02:31,"Lever Hip Thrust ",,80.000,8,,,NORMAL_SET
"LEG ","2025-11-19 15:23:29",01:02:31,"Lever Hip Thrust ",,80.000,8,,,NORMAL_SET
PULL,"2025-11-18 15:38:32",01:08:23,Pull-up,,0.000,8,,,NORMAL_SET
PULL,"2025-11-18 15:38:32",01:08:23,Pull-up,,0.000,6,,,NORMAL_SET
PULL,"2025-11-18 15:38:32",01:08:23,Pull-up,,0.000,5,,,NORMAL_SET
PULL,"2025-11-18 15:38:32",01:08:23,"Lever One Arm Low Row ",,80.000,10,,,NORMAL_SET
PULL,"2025-11-18 15:38:32",01:08:23,"Lever One Arm Low Row ",,80.000,8,,,NORMAL_SET
PULL,"2025-11-18 15:38:32",01:08:23,"Lever One Arm Low Row ",,80.000,9,,,NORMAL_SET
PULL,"2025-11-18 15:38:32",01:08:23,"Lever Lying T-bar Row",,40.000,12,,,NORMAL_SET
PULL,"2025-11-18 15:38:32",01:08:23,"Lever Lying T-bar Row",,50.000,10,,,NORMAL_SET
PULL,"2025-11-18 15:38:32",01:08:23,"Lever Lying T-bar Row",,40.000,12,,,NORMAL_SET
PULL,"2025-11-18 15:38:32",01:08:23,"Lever Lying T-bar Row",,40.000,11,,,NORMAL_SET
PULL,"2025-11-18 15:38:32",01:08:23,"Cable Standing Lat Pushdown ",,27.000,9,,,NORMAL_SET
PULL,"2025-11-18 15:38:32",01:08:23,"Cable Standing Lat Pushdown ",,24.000,10,,,NORMAL_SET
PULL,"2025-11-18 15:38:32",01:08:23,"Cable One Arm Biceps Curl ",,10.000,10,,,NORMAL_SET
PULL,"2025-11-18 15:38:32",01:08:23,"Cable One Arm Biceps Curl ",,10.000,9,,,NORMAL_SET
PULL,"2025-11-18 15:38:32",01:08:23,"Cable One Arm Biceps Curl ",,10.000,10,,,NORMAL_SET
PULL,"2025-11-18 15:38:32",01:08:23,"Hammer Curl",,12.000,12,,,NORMAL_SET
PULL,"2025-11-18 15:38:32",01:08:23,"Hammer Curl",,12.000,12,,,NORMAL_SET
PULL,"2025-11-18 15:38:32",01:08:23,"Lever Seated Reverse Fly",,17.500,11,,,NORMAL_SET
PULL,"2025-11-18 15:38:32",01:08:23,"Lever Seated Reverse Fly",,17.500,9,,,NORMAL_SET
PULL,"2025-11-18 15:38:32",01:08:23,"Lever Seated Reverse Fly",,17.500,8,,,NORMAL_SET
PUSH,"2025-11-17 15:17:27",00:49:41,"Lever Incline Chest Press",,80.000,12,,,NORMAL_SET
PUSH,"2025-11-17 15:17:27",00:49:41,"Lever Incline Chest Press",,80.000,8,,,NORMAL_SET
PUSH,"2025-11-17 15:17:27",00:49:41,"Lever Incline Chest Press",,80.000,6,,,NORMAL_SET
PUSH,"2025-11-17 15:17:27",00:49:41,"Lever Chest Press",,50.000,9,,,NORMAL_SET
PUSH,"2025-11-17 15:17:27",00:49:41,"Lever Chest Press",,50.000,8,,,NORMAL_SET
PUSH,"2025-11-17 15:17:27",00:49:41,"Lever Chest Press",,50.000,8,,,NORMAL_SET
PUSH,"2025-11-17 15:17:27",00:49:41,"Lever Decline Chest Press",,60.000,12,,,NORMAL_SET
PUSH,"2025-11-17 15:17:27",00:49:41,"Lever Decline Chest Press",,70.000,12,,,NORMAL_SET
PUSH,"2025-11-17 15:17:27",00:49:41,"Lever Decline Chest Press",,70.000,12,,,NORMAL_SET
PUSH,"2025-11-17 15:17:27",00:49:41,"Lever Shoulder Press",,50.000,12,,,NORMAL_SET
PUSH,"2025-11-17 15:17:27",00:49:41,"Lever Shoulder Press",,60.000,11,,,NORMAL_SET
PUSH,"2025-11-17 15:17:27",00:49:41,"Lever Shoulder Press",,50.000,8,,,NORMAL_SET
PUSH,"2025-11-17 15:17:27",00:49:41,"Lever Lateral Raise",1,27.500,10,,,NORMAL_SET
PUSH,"2025-11-17 15:17:27",00:49:41,"Lever Lateral Raise",1,27.500,10,,,NORMAL_SET
PUSH,"2025-11-17 15:17:27",00:49:41,"Lever Lateral Raise",1,25.000,10,,,NORMAL_SET
PUSH,"2025-11-17 15:17:27",00:49:41,"Lever Lateral Raise",1,17.500,10,,,NORMAL_SET
PUSH,"2025-11-17 15:17:27",00:49:41,"Lever Lateral Raise",1,17.500,9,,,NORMAL_SET
PUSH,"2025-11-17 15:17:27",00:49:41,"Lever Lateral Raise",1,15.000,9,,,NORMAL_SET
PUSH,"2025-11-17 15:17:27",00:49:41,"Lever Lateral Raise",1,12.500,10,,,NORMAL_SET
PUSH,"2025-11-17 15:17:27",00:49:41,"Lever Lateral Raise",1,12.500,10,,,NORMAL_SET
PUSH,"2025-11-17 15:17:27",00:49:41,"Lever Lateral Raise",1,10.000,10,,,NORMAL_SET
PULL,"2025-11-14 15:24:57",01:08:59,Pull-up,,0.000,7,,,NORMAL_SET
PULL,"2025-11-14 15:24:57",01:08:59,Pull-up,,0.000,7,,,NORMAL_SET
PULL,"2025-11-14 15:24:57",01:08:59,Pull-up,,0.000,6,,,NORMAL_SET
PULL,"2025-11-14 15:24:57",01:08:59,"Lever One Arm Low Row ",,80.000,10,,,NORMAL_SET
PULL,"2025-11-14 15:24:57",01:08:59,"Lever One Arm Low Row ",,80.000,9,,,NORMAL_SET
PULL,"2025-11-14 15:24:57",01:08:59,"Lever One Arm Low Row ",,80.000,8,,,NORMAL_SET
PULL,"2025-11-14 15:24:57",01:08:59,"Lever Lying T-bar Row",,40.000,12,,,NORMAL_SET
PULL,"2025-11-14 15:24:57",01:08:59,"Lever Lying T-bar Row",,40.000,12,,,NORMAL_SET
PULL,"2025-11-14 15:24:57",01:08:59,"Lever Lying T-bar Row",,50.000,11,,,NORMAL_SET
PULL,"2025-11-14 15:24:57",01:08:59,"Lever Lying T-bar Row",,50.000,11,,,NORMAL_SET
PULL,"2025-11-14 15:24:57",01:08:59,"Cable Standing Lat Pushdown ",,25.000,10,,,NORMAL_SET
PULL,"2025-11-14 15:24:57",01:08:59,"Cable Standing Lat Pushdown ",,25.000,10,,,NORMAL_SET
PULL,"2025-11-14 15:24:57",01:08:59,"Cable One Arm Biceps Curl ",,7.500,13,,,NORMAL_SET
PULL,"2025-11-14 15:24:57",01:08:59,"Cable One Arm Biceps Curl ",,10.000,10,,,NORMAL_SET
PULL,"2025-11-14 15:24:57",01:08:59,"Cable One Arm Biceps Curl ",,10.000,9,,,NORMAL_SET
PULL,"2025-11-14 15:24:57",01:08:59,"Hammer Curl",,12.000,11,,,NORMAL_SET
PULL,"2025-11-14 15:24:57",01:08:59,"Hammer Curl",,12.000,10,,,NORMAL_SET
PULL,"2025-11-14 15:24:57",01:08:59,"Lever Seated Reverse Fly",,15.000,12,,,NORMAL_SET
PULL,"2025-11-14 15:24:57",01:08:59,"Lever Seated Reverse Fly",,15.000,12,,,NORMAL_SET
PULL,"2025-11-14 15:24:57",01:08:59,"Lever Seated Reverse Fly",,17.500,7,,,NORMAL_SET
PUSH,"2025-11-13 15:32:53",01:07:41,"Lever Incline Chest Press",,80.000,11,,,NORMAL_SET
PUSH,"2025-11-13 15:32:53",01:07:41,"Lever Incline Chest Press",,80.000,7,,,NORMAL_SET
PUSH,"2025-11-13 15:32:53",01:07:41,"Lever Incline Chest Press",,80.000,5,,,NORMAL_SET
PUSH,"2025-11-13 15:32:53",01:07:41,"Lever Chest Press",,50.000,9,,,NORMAL_SET
PUSH,"2025-11-13 15:32:53",01:07:41,"Lever Chest Press",,50.000,8,,,NORMAL_SET
PUSH,"2025-11-13 15:32:53",01:07:41,"Lever Chest Press",,50.000,8,,,NORMAL_SET
PUSH,"2025-11-13 15:32:53",01:07:41,"Lever Decline Chest Press",,60.000,12,,,NORMAL_SET
PUSH,"2025-11-13 15:32:53",01:07:41,"Lever Decline Chest Press",,60.000,10,,,NORMAL_SET
PUSH,"2025-11-13 15:32:53",01:07:41,"Lever Decline Chest Press",,60.000,11,,,NORMAL_SET
PUSH,"2025-11-13 15:32:53",01:07:41,"Lever Shoulder Press",,50.000,12,,,NORMAL_SET
PUSH,"2025-11-13 15:32:53",01:07:41,"Lever Shoulder Press",,50.000,11,,,NORMAL_SET
PUSH,"2025-11-13 15:32:53",01:07:41,"Lever Shoulder Press",,50.000,8,,,NORMAL_SET
PUSH,"2025-11-13 15:32:53",01:07:41,"Lever Shoulder Press",,40.000,12,,,NORMAL_SET
PUSH,"2025-11-13 15:32:53",01:07:41,"Lever Lateral Raise",1,25.000,10,,,NORMAL_SET
PUSH,"2025-11-13 15:32:53",01:07:41,"Lever Lateral Raise",1,27.500,8,,,NORMAL_SET
PUSH,"2025-11-13 15:32:53",01:07:41,"Lever Lateral Raise",1,25.000,10,,,NORMAL_SET
PUSH,"2025-11-13 15:32:53",01:07:41,"Lever Lateral Raise",1,17.500,10,,,NORMAL_SET
PUSH,"2025-11-13 15:32:53",01:07:41,"Lever Lateral Raise",1,17.500,9,,,NORMAL_SET
PUSH,"2025-11-13 15:32:53",01:07:41,"Lever Lateral Raise",1,15.000,10,,,NORMAL_SET
PUSH,"2025-11-13 15:32:53",01:07:41,"Lever Lateral Raise",1,12.500,10,,,NORMAL_SET
PUSH,"2025-11-13 15:32:53",01:07:41,"Lever Lateral Raise",1,12.500,8,,,NORMAL_SET
PUSH,"2025-11-13 15:32:53",01:07:41,"Lever Lateral Raise",1,10.000,10,,,NORMAL_SET
PUSH,"2025-11-13 15:32:53",01:07:41,"Triceps Pushdown",,25.000,12,,,NORMAL_SET
PUSH,"2025-11-13 15:32:53",01:07:41,"Triceps Pushdown",,30.000,8,,,NORMAL_SET
PUSH,"2025-11-13 15:32:53",01:07:41,"Triceps Pushdown",,27.500,11,,,NORMAL_SET
PUSH,"2025-11-13 15:32:53",01:07:41,"Cable One Arm High Pulley Overhead Tricep Extension",,20.000,10,,,NORMAL_SET
PUSH,"2025-11-13 15:32:53",01:07:41,"Cable One Arm High Pulley Overhead Tricep Extension",,20.000,9,,,NORMAL_SET
PUSH,"2025-11-13 15:32:53",01:07:41,"Cable One Arm High Pulley Overhead Tricep Extension",,20.000,10,,,NORMAL_SET
PULL,"2025-11-12 17:42:29",01:18:29,Pull-up,,0.000,8,,,NORMAL_SET
PULL,"2025-11-12 17:42:29",01:18:29,Pull-up,,0.000,7,,,NORMAL_SET
PULL,"2025-11-12 17:42:29",01:18:29,Pull-up,,0.000,6,,,NORMAL_SET
PULL,"2025-11-12 17:42:29",01:18:29,"Lever One Arm Low Row ",,80.000,10,,,NORMAL_SET
PULL,"2025-11-12 17:42:29",01:18:29,"Lever One Arm Low Row ",,80.000,9,,,NORMAL_SET
PULL,"2025-11-12 17:42:29",01:18:29,"Lever One Arm Low Row ",,80.000,9,,,NORMAL_SET
PULL,"2025-11-12 17:42:29",01:18:29,"Lever Lying T-bar Row",,30.000,12,,,NORMAL_SET
PULL,"2025-11-12 17:42:29",01:18:29,"Lever Lying T-bar Row",,40.000,11,,,NORMAL_SET
PULL,"2025-11-12 17:42:29",01:18:29,"Lever Lying T-bar Row",,40.000,11,,,NORMAL_SET
PULL,"2025-11-12 17:42:29",01:18:29,"Lever Lying T-bar Row",,40.000,11,,,NORMAL_SET
PULL,"2025-11-12 17:42:29",01:18:29,"Cable Standing Lat Pushdown ",,30.000,8,,,NORMAL_SET
PULL,"2025-11-12 17:42:29",01:18:29,"Cable Standing Lat Pushdown ",,25.000,12,,,NORMAL_SET
PULL,"2025-11-12 17:42:29",01:18:29,"Lever Seated Reverse Fly",,15.000,9,,,NORMAL_SET
PULL,"2025-11-12 17:42:29",01:18:29,"Lever Seated Reverse Fly",,15.000,8,,,NORMAL_SET
PULL,"2025-11-12 17:42:29",01:18:29,"Lever Seated Reverse Fly",,15.000,10,,,NORMAL_SET
PULL,"2025-11-12 17:42:29",01:18:29,"Cable One Arm Biceps Curl ",,7.500,11,,,NORMAL_SET
PULL,"2025-11-12 17:42:29",01:18:29,"Cable One Arm Biceps Curl ",,7.500,12,,,NORMAL_SET
PULL,"2025-11-12 17:42:29",01:18:29,"Cable One Arm Biceps Curl ",,7.500,12,,,NORMAL_SET
PULL,"2025-11-12 17:42:29",01:18:29,"Hammer Curl",,12.000,12,,,NORMAL_SET
PULL,"2025-11-12 17:42:29",01:18:29,"Hammer Curl",,12.000,11,,,NORMAL_SET
PUSH,"2025-11-10 11:02:50",01:16:07,"Lever Incline Chest Press",,80.000,12,,,NORMAL_SET
PUSH,"2025-11-10 11:02:50",01:16:07,"Lever Incline Chest Press",,80.000,8,,,NORMAL_SET
PUSH,"2025-11-10 11:02:50",01:16:07,"Lever Incline Chest Press",,80.000,6,,,NORMAL_SET
PUSH,"2025-11-10 11:02:50",01:16:07,"Lever Chest Press",,50.000,8,,,NORMAL_SET
PUSH,"2025-11-10 11:02:50",01:16:07,"Lever Chest Press",,50.000,8,,,NORMAL_SET
PUSH,"2025-11-10 11:02:50",01:16:07,"Lever Chest Press",,50.000,10,,,NORMAL_SET
PUSH,"2025-11-10 11:02:50",01:16:07,"Lever Decline Chest Press",,70.000,7,,,NORMAL_SET
PUSH,"2025-11-10 11:02:50",01:16:07,"Lever Decline Chest Press",,60.000,11,,,NORMAL_SET
PUSH,"2025-11-10 11:02:50",01:16:07,"Lever Decline Chest Press",,60.000,10,,,NORMAL_SET
PUSH,"2025-11-10 11:02:50",01:16:07,"Lever Shoulder Press",,50.000,13,,,NORMAL_SET
PUSH,"2025-11-10 11:02:50",01:16:07,"Lever Shoulder Press",,50.000,10,,,NORMAL_SET
PUSH,"2025-11-10 11:02:50",01:16:07,"Lever Shoulder Press",,50.000,10,,,NORMAL_SET
PUSH,"2025-11-10 11:02:50",01:16:07,"Lever Shoulder Press",,50.000,9,,,NORMAL_SET
PUSH,"2025-11-10 11:02:50",01:16:07,"Lever Lateral Raise",1,27.500,10,,,NORMAL_SET
PUSH,"2025-11-10 11:02:50",01:16:07,"Lever Lateral Raise",1,27.500,10,,,NORMAL_SET
PUSH,"2025-11-10 11:02:50",01:16:07,"Lever Lateral Raise",1,25.000,10,,,NORMAL_SET
PUSH,"2025-11-10 11:02:50",01:16:07,"Lever Lateral Raise",1,17.500,10,,,NORMAL_SET
PUSH,"2025-11-10 11:02:50",01:16:07,"Lever Lateral Raise",1,17.500,9,,,NORMAL_SET
PUSH,"2025-11-10 11:02:50",01:16:07,"Lever Lateral Raise",1,15.000,9,,,NORMAL_SET
PUSH,"2025-11-10 11:02:50",01:16:07,"Lever Lateral Raise",1,12.500,10,,,NORMAL_SET
PUSH,"2025-11-10 11:02:50",01:16:07,"Lever Lateral Raise",1,12.500,8,,,NORMAL_SET
PUSH,"2025-11-10 11:02:50",01:16:07,"Lever Lateral Raise",1,10.000,9,,,NORMAL_SET
PUSH,"2025-11-10 11:02:50",01:16:07,"Cable One Arm High Pulley Overhead Tricep Extension",,20.000,10,,,NORMAL_SET
PUSH,"2025-11-10 11:02:50",01:16:07,"Cable One Arm High Pulley Overhead Tricep Extension",,20.000,11,,,NORMAL_SET
PUSH,"2025-11-10 11:02:50",01:16:07,"Cable One Arm High Pulley Overhead Tricep Extension",,20.000,10,,,NORMAL_SET
PUSH,"2025-11-10 11:02:50",01:16:07,"Triceps Pushdown",,30.000,8,,,NORMAL_SET
PUSH,"2025-11-10 11:02:50",01:16:07,"Triceps Pushdown",,30.000,8,,,NORMAL_SET
PUSH,"2025-11-10 11:02:50",01:16:07,"Triceps Pushdown",,24.000,10,,,NORMAL_SET
PULL,"2025-11-07 15:07:20",01:29:57,Pull-up,,0.000,8,,,NORMAL_SET
PULL,"2025-11-07 15:07:20",01:29:57,Pull-up,,0.000,7,,,NORMAL_SET
PULL,"2025-11-07 15:07:20",01:29:57,Pull-up,,0.000,6,,,NORMAL_SET
PULL,"2025-11-07 15:07:20",01:29:57,"Lever One Arm Low Row ",,80.000,11,,,NORMAL_SET
PULL,"2025-11-07 15:07:20",01:29:57,"Lever One Arm Low Row ",,80.000,10,,,NORMAL_SET
PULL,"2025-11-07 15:07:20",01:29:57,"Lever One Arm Low Row ",,80.000,9,,,NORMAL_SET
PULL,"2025-11-07 15:07:20",01:29:57,"Lever Lying T-bar Row",,40.000,11,,,NORMAL_SET
PULL,"2025-11-07 15:07:20",01:29:57,"Lever Lying T-bar Row",,40.000,11,,,NORMAL_SET
PULL,"2025-11-07 15:07:20",01:29:57,"Lever Lying T-bar Row",,40.000,8,,,NORMAL_SET
PULL,"2025-11-07 15:07:20",01:29:57,"Lever Lying T-bar Row",,30.000,12,,,NORMAL_SET
PULL,"2025-11-07 15:07:20",01:29:57,"Lever Pronated Grip Seated Row (plate loaded)",,60.000,12,,,NORMAL_SET
PULL,"2025-11-07 15:07:20",01:29:57,"Lever Pronated Grip Seated Row (plate loaded)",,70.000,13,,,NORMAL_SET
PULL,"2025-11-07 15:07:20",01:29:57,"Cable Standing Lat Pushdown ",,24.000,12,,,NORMAL_SET
PULL,"2025-11-07 15:07:20",01:29:57,"Cable Standing Lat Pushdown ",,24.000,10,,,NORMAL_SET
PULL,"2025-11-07 15:07:20",01:29:57,"Lever Seated Reverse Fly",,15.000,11,,,NORMAL_SET
PULL,"2025-11-07 15:07:20",01:29:57,"Lever Seated Reverse Fly",,15.000,8,,,NORMAL_SET
PULL,"2025-11-07 15:07:20",01:29:57,"Lever Seated Reverse Fly",,15.000,10,,,NORMAL_SET
PULL,"2025-11-07 15:07:20",01:29:57,"Dumbbell Incline Curl ",,10.000,12,,,NORMAL_SET
PULL,"2025-11-07 15:07:20",01:29:57,"Dumbbell Incline Curl ",,12.000,11,,,NORMAL_SET
PULL,"2025-11-07 15:07:20",01:29:57,"Dumbbell Incline Curl ",,12.000,8,,,NORMAL_SET
PULL,"2025-11-07 15:07:20",01:29:57,"Close Grip Curl",,15.000,13,,,NORMAL_SET
PULL,"2025-11-07 15:07:20",01:29:57,"Close Grip Curl",,15.000,11,,,NORMAL_SET
PULL,"2025-11-07 15:07:20",01:29:57,"Close Grip Curl",,15.000,10,,,NORMAL_SET
PULL,"2025-11-07 15:07:20",01:29:57,"Hammer Curl",,8.000,8,,,NORMAL_SET
PULL,"2025-11-07 15:07:20",01:29:57,"Hammer Curl",,10.000,12,,,NORMAL_SET
PUSH,"2025-11-06 16:47:04",01:19:20,"Lever Incline Chest Press",,80.000,12,,,NORMAL_SET
PUSH,"2025-11-06 16:47:04",01:19:20,"Lever Incline Chest Press",,80.000,9,,,NORMAL_SET
PUSH,"2025-11-06 16:47:04",01:19:20,"Lever Incline Chest Press",,80.000,6,,,NORMAL_SET
PUSH,"2025-11-06 16:47:04",01:19:20,"Lever Chest Press",,50.000,10,,,NORMAL_SET
PUSH,"2025-11-06 16:47:04",01:19:20,"Lever Chest Press",,50.000,8,,,NORMAL_SET
PUSH,"2025-11-06 16:47:04",01:19:20,"Lever Chest Press",,50.000,7,,,NORMAL_SET
PUSH,"2025-11-06 16:47:04",01:19:20,"Lever Decline Chest Press",,70.000,9,,,NORMAL_SET
PUSH,"2025-11-06 16:47:04",01:19:20,"Lever Decline Chest Press",,70.000,9,,,NORMAL_SET
PUSH,"2025-11-06 16:47:04",01:19:20,"Lever Decline Chest Press",,70.000,8,,,NORMAL_SET
PUSH,"2025-11-06 16:47:04",01:19:20,"Lever Shoulder Press",,50.000,13,,,NORMAL_SET
PUSH,"2025-11-06 16:47:04",01:19:20,"Lever Shoulder Press",,50.000,10,,,NORMAL_SET
PUSH,"2025-11-06 16:47:04",01:19:20,"Lever Shoulder Press",,50.000,8,,,NORMAL_SET
PUSH,"2025-11-06 16:47:04",01:19:20,"Lever Shoulder Press",,50.000,8,,,NORMAL_SET
PUSH,"2025-11-06 16:47:04",01:19:20,"Lever Lateral Raise",1,27.500,10,,,NORMAL_SET
PUSH,"2025-11-06 16:47:04",01:19:20,"Lever Lateral Raise",1,27.500,10,,,NORMAL_SET
PUSH,"2025-11-06 16:47:04",01:19:20,"Lever Lateral Raise",1,27.500,10,,,NORMAL_SET
PUSH,"2025-11-06 16:47:04",01:19:20,"Lever Lateral Raise",1,17.500,10,,,NORMAL_SET
PUSH,"2025-11-06 16:47:04",01:19:20,"Lever Lateral Raise",1,17.500,9,,,NORMAL_SET
PUSH,"2025-11-06 16:47:04",01:19:20,"Lever Lateral Raise",1,17.500,10,,,NORMAL_SET
PUSH,"2025-11-06 16:47:04",01:19:20,"Lever Lateral Raise",1,12.500,10,,,NORMAL_SET
PUSH,"2025-11-06 16:47:04",01:19:20,"Lever Lateral Raise",1,12.500,10,,,NORMAL_SET
PUSH,"2025-11-06 16:47:04",01:19:20,"Lever Lateral Raise",1,12.500,12,,,NORMAL_SET
PUSH,"2025-11-06 16:47:04",01:19:20,"Cable One Arm High Pulley Overhead Tricep Extension",,20.000,12,,,NORMAL_SET
PUSH,"2025-11-06 16:47:04",01:19:20,"Cable One Arm High Pulley Overhead Tricep Extension",,20.000,12,,,NORMAL_SET
PUSH,"2025-11-06 16:47:04",01:19:20,"Cable One Arm High Pulley Overhead Tricep Extension",,20.000,11,,,NORMAL_SET
PUSH,"2025-11-06 16:47:04",01:19:20,"Triceps Pushdown",,25.000,12,,,NORMAL_SET
PUSH,"2025-11-06 16:47:04",01:19:20,"Triceps Pushdown",,30.000,9,,,NORMAL_SET
PUSH,"2025-11-06 16:47:04",01:19:20,"Triceps Pushdown",,30.000,8,,,NORMAL_SET
PUSH,"2025-11-06 16:47:04",01:19:20,"Cable Single Arm Triceps Pushdown (Rope Attachment)",,7.500,11,,,NORMAL_SET
PUSH,"2025-11-06 16:47:04",01:19:20,"Cable Single Arm Triceps Pushdown (Rope Attachment)",,7.500,11,,,NORMAL_SET
"LEG ","2025-11-05 15:35:37",01:04:00,"Lever Belt Squat",,100.000,12,,,NORMAL_SET
"LEG ","2025-11-05 15:35:37",01:04:00,"Lever Belt Squat",,100.000,12,,,NORMAL_SET
"LEG ","2025-11-05 15:35:37",01:04:00,"Lever Belt Squat",,100.000,12,,,NORMAL_SET
"LEG ","2025-11-05 15:35:37",01:04:00,"Lever Belt Squat",,100.000,8,,,NORMAL_SET
"LEG ","2025-11-05 15:35:37",01:04:00,"Lever Lying Leg Curl",,27.500,12,,,NORMAL_SET
"LEG ","2025-11-05 15:35:37",01:04:00,"Lever Lying Leg Curl",,27.500,11,,,NORMAL_SET
"LEG ","2025-11-05 15:35:37",01:04:00,"Lever Lying Leg Curl",,27.500,10,,,NORMAL_SET
"LEG ","2025-11-05 15:35:37",01:04:00,"Romanian Deadlift",,65.000,9,,,NORMAL_SET
"LEG ","2025-11-05 15:35:37",01:04:00,"Romanian Deadlift",,60.000,10,,,NORMAL_SET
"LEG ","2025-11-05 15:35:37",01:04:00,"Romanian Deadlift",,60.000,9,,,NORMAL_SET
"LEG ","2025-11-05 15:35:37",01:04:00,"Romanian Deadlift",,60.000,9,,,NORMAL_SET
"LEG ","2025-11-05 15:35:37",01:04:00,"Lever Hip Thrust ",,80.000,9,,,NORMAL_SET
"LEG ","2025-11-05 15:35:37",01:04:00,"Lever Hip Thrust ",,80.000,9,,,NORMAL_SET
"LEG ","2025-11-05 15:35:37",01:04:00,"Lever Hip Thrust ",,80.000,13,,,NORMAL_SET
PULL,"2025-11-04 15:42:22",01:31:45,Pull-up,,0.000,8,,,NORMAL_SET
PULL,"2025-11-04 15:42:22",01:31:45,Pull-up,,0.000,7,,,NORMAL_SET
PULL,"2025-11-04 15:42:22",01:31:45,Pull-up,,0.000,6,,,NORMAL_SET
PULL,"2025-11-04 15:42:22",01:31:45,"Lever One Arm Low Row ",,80.000,10,,,NORMAL_SET
PULL,"2025-11-04 15:42:22",01:31:45,"Lever One Arm Low Row ",,80.000,9,,,NORMAL_SET
PULL,"2025-11-04 15:42:22",01:31:45,"Lever One Arm Low Row ",,80.000,8,,,NORMAL_SET
PULL,"2025-11-04 15:42:22",01:31:45,"Lever Lying T-bar Row",,40.000,9,,,NORMAL_SET
PULL,"2025-11-04 15:42:22",01:31:45,"Lever Lying T-bar Row",,40.000,8,,,NORMAL_SET
PULL,"2025-11-04 15:42:22",01:31:45,"Lever Lying T-bar Row",,40.000,9,,,NORMAL_SET
PULL,"2025-11-04 15:42:22",01:31:45,"Lever Lying T-bar Row",,40.000,7,,,NORMAL_SET
PULL,"2025-11-04 15:42:22",01:31:45,"Lever Pronated Grip Seated Row (plate loaded)",,70.000,12,,,NORMAL_SET
PULL,"2025-11-04 15:42:22",01:31:45,"Lever Pronated Grip Seated Row (plate loaded)",,70.000,12,,,NORMAL_SET
PULL,"2025-11-04 15:42:22",01:31:45,"Cable Standing Lat Pushdown ",,24.000,12,,,NORMAL_SET
PULL,"2025-11-04 15:42:22",01:31:45,"Cable Standing Lat Pushdown ",,24.000,12,,,NORMAL_SET
PULL,"2025-11-04 15:42:22",01:31:45,"Lever Seated Reverse Fly",,15.000,10,,,NORMAL_SET
PULL,"2025-11-04 15:42:22",01:31:45,"Lever Seated Reverse Fly",,15.000,9,,,NORMAL_SET
PULL,"2025-11-04 15:42:22",01:31:45,"Lever Seated Reverse Fly",,15.000,8,,,NORMAL_SET
PULL,"2025-11-04 15:42:22",01:31:45,"Dumbbell Incline Curl ",,12.000,9,,,NORMAL_SET
PULL,"2025-11-04 15:42:22",01:31:45,"Dumbbell Incline Curl ",,12.000,7,,,NORMAL_SET
PULL,"2025-11-04 15:42:22",01:31:45,"Dumbbell Incline Curl ",,12.000,6,,,NORMAL_SET
PULL,"2025-11-04 15:42:22",01:31:45,"Close Grip Curl",,15.000,11,,,NORMAL_SET
PULL,"2025-11-04 15:42:22",01:31:45,"Close Grip Curl",,15.000,8,,,NORMAL_SET
PULL,"2025-11-04 15:42:22",01:31:45,"Close Grip Curl",,15.000,10,,,NORMAL_SET
PULL,"2025-11-04 15:42:22",01:31:45,"Hammer Curl",,8.000,9,,,NORMAL_SET
PULL,"2025-11-04 15:42:22",01:31:45,"Hammer Curl",,10.000,12,,,NORMAL_SET
PUSH,"2025-11-03 15:08:46",00:58:43,"Lever Incline Chest Press",,80.000,12,,,NORMAL_SET
PUSH,"2025-11-03 15:08:46",00:58:43,"Lever Incline Chest Press",,80.000,8,,,NORMAL_SET
PUSH,"2025-11-03 15:08:46",00:58:43,"Lever Incline Chest Press",,80.000,6,,,NORMAL_SET
PUSH,"2025-11-03 15:08:46",00:58:43,"Lever Chest Press",,50.000,8,,,NORMAL_SET
PUSH,"2025-11-03 15:08:46",00:58:43,"Lever Chest Press",,50.000,7,,,NORMAL_SET
PUSH,"2025-11-03 15:08:46",00:58:43,"Lever Chest Press",,50.000,7,,,NORMAL_SET
PUSH,"2025-11-03 15:08:46",00:58:43,"Lever Shoulder Press",,50.000,12,,,NORMAL_SET
PUSH,"2025-11-03 15:08:46",00:58:43,"Lever Shoulder Press",,50.000,11,,,NORMAL_SET
PUSH,"2025-11-03 15:08:46",00:58:43,"Lever Shoulder Press",,50.000,8,,,NORMAL_SET
PUSH,"2025-11-03 15:08:46",00:58:43,"Lever Shoulder Press",,40.000,13,,,NORMAL_SET
